8311, 130.6121
3413, 0.0046
4801, 0.0053
6502, 37.0153
0246, 137.3502
6099, 83.697
0335, 77.7711
8223, 38.3857
3350, 64.2109
5897, 56.8835
7001, 46.928
7719, 7.966
7196, 52.4147
8314, 25.5442
6679, 5.273
4114, 8.6779
0047, 67.516
6122, 8.4809
0644, 85.4252
4201, 39.5151
4857, 153.7943
0987, 44.1971
8544, 47.976
0115, 88.294
3624, 65.3782
0420, 58.3627
2047, 60.0458
2297, 60.7405
2184, 6.1745
9949, 41.9572
7527, 13.7382
7520, 46.5907
7624, 21.0548
0365, 16.1627
9008, 0.0193
8731, 23.2479
9302, 51.5353
5086, 40.6516
9528, 31.0216
1198, 11.2846
7075, 8.7936
0338, 16.3658
3276, 118.8861
9333, 2.9258
1926, 34.2554
9002, 0.0019
1281, 22.0955
8384, 18.3047
8139, 0.0235
8230, 11.079
2399, 1.3032
8202, 18.5906
7409, 14.7187
2395, 38.6601
6621, 22.651
3033, 12.8716
1323, 6.21
8320, 4.8782
1486, 4.2724
5051, 1.4435
4209, 0.1223
2111, 0.6813
0393, 2.66
9868, 1.1511
9645, 8.8998
9448, 0.298
8313, 0.9745
5287, 2.115
