8311, 42.9672
3413, 0.0046
4801, 0.0053
6502, 21.4004
0246, 53.0801
6099, 33.6462
0335, 34.385
8223, 20.6914
3350, 31.4629
5897, 24.0429
7001, 23.4485
7719, 7.966
7196, 32.4707
8314, 25.5442
6679, 3.9634
4114, 5.1898
0047, 28.0981
6122, 6.4249
0644, 30.1183
4201, 12.7481
4857, 50.2462
0987, 20.4666
8544, 8.9964
0115, 32.0392
3624, 30.3496
0420, 19.7982
2047, 17.8673
2297, 19.9997
2184, 3.7203
9949, 11.4164
7527, 5.9036
7520, 17.957
7624, 7.6813
0365, 7.486
9008, 0.0193
8731, 7.808
9302, 17.3381
5086, 14.6969
9528, 7.9001
1198, 1.8728
7075, 5.0359
0338, 3.2505
3276, 30.9328
9333, 0.9358
1926, 28.6741
9002, 0.0019
1281, 14.9972
8384, 3.806
8139, 0.0235
8230, 1.2697
2399, 1.3032
8202, 1.2147
7409, 0.4946
